Invoice,Quantity,InvoiceDate,Price,Customer ID
489573,60,2009-12-01 13:29:00,0.65,15051.0
489573,6,2009-12-01 13:29:00,2.55,15051.0
489573,6,2009-12-01 13:29:00,2.55,15051.0
489573,12,2009-12-01 13:29:00,3.45,15051.0
489573,4,2009-12-01 13:29:00,4.95,15051.0
489573,3,2009-12-01 13:29:00,1.25,15051.0
489573,3,2009-12-01 13:29:00,4.95,15051.0
489581,1,2009-12-01 13:47:00,4.95,15945.0
489581,1,2009-12-01 13:47:00,1.65,15945.0
489581,8,2009-12-01 13:47:00,0.65,15945.0
489581,1,2009-12-01 13:47:00,3.95,15945.0
489581,1,2009-12-01 13:47:00,2.1,15945.0
489581,1,2009-12-01 13:47:00,0.42,15945.0
489581,12,2009-12-01 13:47:00,0.85,15945.0
489581,64,2009-12-01 13:47:00,0.42,15945.0
489581,36,2009-12-01 13:47:00,0.38,15945.0
489581,12,2009-12-01 13:47:00,4.65,15945.0
489584,1,2009-12-01 13:48:00,21.95,18037.0
C489588,-2,2009-12-01 14:01:00,6.75,13711.0
C489588,-2,2009-12-01 14:01:00,6.75,13711.0
C489588,-1,2009-12-01 14:01:00,9.95,13711.0
C489592,-2,2009-12-01 14:19:00,2.55,18287.0
489598,2,2009-12-01 14:35:00,6.75,16620.0
489598,1,2009-12-01 14:35:00,9.95,16620.0
489598,3,2009-12-01 14:35:00,4.65,16620.0
489598,12,2009-12-01 14:35:00,1.25,16620.0
489598,12,2009-12-01 14:35:00,1.25,16620.0
489598,24,2009-12-01 14:35:00,1.25,16620.0
489598,24,2009-12-01 14:35:00,1.25,16620.0
489598,24,2009-12-01 14:35:00,1.25,16620.0
489598,3,2009-12-01 14:35:00,4.25,16620.0
489598,8,2009-12-01 14:35:00,1.69,16620.0
489598,8,2009-12-01 14:35:00,0.85,16620.0
489598,6,2009-12-01 14:35:00,2.55,16620.0
489598,4,2009-12-01 14:35:00,3.95,16620.0
489598,24,2009-12-01 14:35:00,0.65,16620.0
489598,12,2009-12-01 14:35:00,0.85,16620.0
489598,12,2009-12-01 14:35:00,1.25,16620.0
489598,12,2009-12-01 14:35:00,1.25,16620.0
489598,6,2009-12-01 14:35:00,2.1,16620.0
489598,12,2009-12-01 14:35:00,0.85,16620.0
489598,10,2009-12-01 14:35:00,1.95,16620.0
489598,10,2009-12-01 14:35:00,1.95,16620.0
489598,12,2009-12-01 14:35:00,0.85,16620.0
489598,12,2009-12-01 14:35:00,0.85,16620.0
489598,12,2009-12-01 14:35:00,0.85,16620.0
489598,12,2009-12-01 14:35:00,1.69,16620.0
489598,36,2009-12-01 14:35:00,0.21,16620.0
489598,8,2009-12-01 14:35:00,1.95,16620.0
489598,10,2009-12-01 14:35:00,1.65,16620.0
489598,24,2009-12-01 14:35:00,0.85,16620.0
489598,24,2009-12-01 14:35:00,0.85,16620.0
489598,12,2009-12-01 14:35:00,1.25,16620.0
489598,20,2009-12-01 14:35:00,1.65,16620.0
489598,12,2009-12-01 14:35:00,1.95,16620.0
489598,16,2009-12-01 14:35:00,0.42,16620.0
489598,12,2009-12-01 14:35:00,0.42,16620.0
489598,12,2009-12-01 14:35:00,0.85,16620.0
489598,6,2009-12-01 14:35:00,3.75,16620.0
489598,6,2009-12-01 14:35:00,3.75,16620.0
489598,6,2009-12-01 14:35:00,2.1,16620.0
489598,12,2009-12-01 14:35:00,1.25,16620.0
489598,12,2009-12-01 14:35:00,1.25,16620.0
489598,12,2009-12-01 14:35:00,1.65,16620.0
489598,6,2009-12-01 14:35:00,2.95,16620.0
489598,6,2009-12-01 14:35:00,2.95,16620.0
489598,6,2009-12-01 14:35:00,3.25,16620.0
489598,20,2009-12-01 14:35:00,1.95,16620.0
489598,6,2009-12-01 14:35:00,2.55,16620.0
489598,6,2009-12-01 14:35:00,1.65,16620.0
489598,4,2009-12-01 14:35:00,3.75,16620.0
489598,4,2009-12-01 14:35:00,4.25,16620.0
489606,1,2009-12-01 14:48:00,2.1,17961.0
489637,12,2009-12-01 15:36:00,3.75,17243.0
489637,12,2009-12-01 15:36:00,2.55,17243.0
489637,12,2009-12-01 15:36:00,3.75,17243.0
489637,12,2009-12-01 15:36:00,0.55,17243.0
489637,9,2009-12-01 15:36:00,0.42,17243.0
489637,9,2009-12-01 15:36:00,0.85,17243.0
489637,9,2009-12-01 15:36:00,0.85,17243.0
489637,7,2009-12-01 15:36:00,1.25,17243.0
489637,6,2009-12-01 15:36:00,4.95,17243.0
489637,6,2009-12-01 15:36:00,6.75,17243.0
489637,6,2009-12-01 15:36:00,2.1,17243.0
489637,16,2009-12-01 15:36:00,2.12,17243.0
489637,3,2009-12-01 15:36:00,12.75,17243.0
489637,3,2009-12-01 15:36:00,12.75,17243.0
489637,9,2009-12-01 15:36:00,3.75,17243.0
489637,6,2009-12-01 15:36:00,4.95,17243.0
489637,6,2009-12-01 15:36:00,4.95,17243.0
489637,6,2009-12-01 15:36:00,6.75,17243.0
489637,4,2009-12-01 15:36:00,6.75,17243.0
489637,4,2009-12-01 15:36:00,6.75,17243.0
489639,48,2009-12-01 16:05:00,0.65,14865.0
489645,2,2009-12-01 16:34:00,6.75,17191.0
489645,2,2009-12-01 16:34:00,6.75,17191.0
489645,2,2009-12-01 16:34:00,6.75,17191.0
489645,2,2009-12-01 16:34:00,6.75,17191.0
489645,1,2009-12-01 16:34:00,6.75,17191.0
489645,3,2009-12-01 16:34:00,6.75,17191.0
489645,3,2009-12-01 16:34:00,4.25,17191.0
489645,4,2009-12-01 16:34:00,1.95,17191.0
489645,3,2009-12-01 16:34:00,1.45,17191.0
489645,3,2009-12-01 16:34:00,2.95,17191.0
489645,9,2009-12-01 16:34:00,1.49,17191.0
489645,1,2009-12-01 16:34:00,8.5,17191.0
489645,2,2009-12-01 16:34:00,4.95,17191.0
489645,1,2009-12-01 16:34:00,2.95,17191.0
489645,3,2009-12-01 16:34:00,5.95,17191.0
489645,12,2009-12-01 16:34:00,0.42,17191.0
489645,2,2009-12-01 16:34:00,2.1,17191.0
489645,1,2009-12-01 16:34:00,0.55,17191.0
489645,1,2009-12-01 16:34:00,0.55,17191.0
489645,1,2009-12-01 16:34:00,0.55,17191.0
489645,3,2009-12-01 16:34:00,2.1,17191.0
489645,12,2009-12-01 16:34:00,0.42,17191.0
489645,3,2009-12-01 16:34:00,2.1,17191.0
489645,3,2009-12-01 16:34:00,3.75,17191.0
489645,2,2009-12-01 16:34:00,5.95,17191.0
489645,4,2009-12-01 16:34:00,2.95,17191.0
489645,1,2009-12-01 16:34:00,4.65,17191.0
489645,2,2009-12-01 16:34:00,2.95,17191.0
489645,2,2009-12-01 16:34:00,1.25,17191.0
489645,3,2009-12-01 16:34:00,2.95,17191.0
489645,2,2009-12-01 16:34:00,1.25,17191.0
489645,2,2009-12-01 16:34:00,3.25,17191.0
489650,20,2009-12-01 16:44:00,1.95,13748.0
489650,12,2009-12-01 16:44:00,2.95,13748.0
489650,24,2009-12-01 16:44:00,1.25,13748.0
489650,6,2009-12-01 16:44:00,2.1,13748.0
489650,12,2009-12-01 16:44:00,1.65,13748.0
489650,6,2009-12-01 16:44:00,2.55,13748.0
489650,10,2009-12-01 16:44:00,2.1,13748.0
489658,25,2009-12-01 17:31:00,0.42,15485.0
489658,50,2009-12-01 17:31:00,0.42,15485.0
489658,12,2009-12-01 17:31:00,5.95,15485.0
489658,12,2009-12-01 17:31:00,5.95,15485.0
489658,12,2009-12-01 17:31:00,5.95,15485.0
489658,12,2009-12-01 17:31:00,0.42,15485.0
489658,24,2009-12-01 17:31:00,1.95,15485.0
489658,4,2009-12-01 17:31:00,8.5,15485.0
489658,3,2009-12-01 17:31:00,8.5,15485.0
489658,6,2009-12-01 17:31:00,2.95,15485.0
489658,2,2009-12-01 17:31:00,8.5,15485.0
489658,12,2009-12-01 17:31:00,2.95,15485.0
489658,12,2009-12-01 17:31:00,2.1,15485.0
489658,9,2009-12-01 17:31:00,3.75,15485.0
489658,9,2009-12-01 17:31:00,3.75,15485.0
489658,6,2009-12-01 17:31:00,6.75,15485.0
489658,6,2009-12-01 17:31:00,6.75,15485.0
489658,6,2009-12-01 17:31:00,6.75,15485.0
489658,6,2009-12-01 17:31:00,6.75,15485.0
489658,15,2009-12-01 17:31:00,6.35,15485.0
489658,6,2009-12-01 17:31:00,8.5,15485.0
489662,25,2009-12-01 17:50:00,2.95,15485.0
489674,24,2009-12-02 09:35:00,0.65,15602.0
489674,24,2009-12-02 09:35:00,0.65,15602.0
489674,24,2009-12-02 09:35:00,0.65,15602.0
489674,24,2009-12-02 09:35:00,0.65,15602.0
489674,12,2009-12-02 09:35:00,1.25,15602.0
489674,12,2009-12-02 09:35:00,1.25,15602.0
489674,12,2009-12-02 09:35:00,1.25,15602.0
489674,6,2009-12-02 09:35:00,6.75,15602.0
489674,2,2009-12-02 09:35:00,6.75,15602.0
489674,48,2009-12-02 09:35:00,0.42,15602.0
489674,12,2009-12-02 09:35:00,1.25,15602.0
489674,12,2009-12-02 09:35:00,0.85,15602.0
489674,12,2009-12-02 09:35:00,0.85,15602.0
489674,6,2009-12-02 09:35:00,2.95,15602.0
489674,12,2009-12-02 09:35:00,1.25,15602.0
489674,12,2009-12-02 09:35:00,0.55,15602.0
489674,12,2009-12-02 09:35:00,0.42,15602.0
489678,1,2009-12-02 09:57:00,0.42,16823.0
489678,12,2009-12-02 09:57:00,0.42,16823.0
489678,12,2009-12-02 09:57:00,0.42,16823.0
489678,1,2009-12-02 09:57:00,12.75,16823.0
489678,4,2009-12-02 09:57:00,5.95,16823.0
489678,3,2009-12-02 09:57:00,1.65,16823.0
489678,5,2009-12-02 09:57:00,1.25,16823.0
489678,8,2009-12-02 09:57:00,0.85,16823.0
489678,2,2009-12-02 09:57:00,1.65,16823.0
489678,19,2009-12-02 09:57:00,2.55,16823.0
489678,1,2009-12-02 09:57:00,1.25,16823.0
489678,1,2009-12-02 09:57:00,1.25,16823.0
489678,1,2009-12-02 09:57:00,3.75,16823.0
489678,4,2009-12-02 09:57:00,1.65,16823.0
489678,3,2009-12-02 09:57:00,1.95,16823.0
489678,6,2009-12-02 09:57:00,2.55,16823.0
489678,2,2009-12-02 09:57:00,4.95,16823.0
489678,6,2009-12-02 09:57:00,1.25,16823.0
489678,6,2009-12-02 09:57:00,1.25,16823.0
489678,16,2009-12-02 09:57:00,0.85,16823.0
489687,3,2009-12-02 10:41:00,5.95,17087.0
489687,8,2009-12-02 10:41:00,1.25,17087.0
489687,6,2009-12-02 10:41:00,2.95,17087.0
489687,3,2009-12-02 10:41:00,4.95,17087.0
489687,3,2009-12-02 10:41:00,4.95,17087.0
489687,4,2009-12-02 10:41:00,3.75,17087.0
489687,12,2009-12-02 10:41:00,1.69,17087.0
489687,24,2009-12-02 10:41:00,1.25,17087.0
489687,20,2009-12-02 10:41:00,1.65,17087.0
489687,3,2009-12-02 10:41:00,4.25,17087.0
489687,3,2009-12-02 10:41:00,4.95,17087.0
489687,24,2009-12-02 10:41:00,0.85,17087.0
489695,1,2009-12-02 10:48:00,7.95,16202.0
489695,3,2009-12-02 10:48:00,5.95,16202.0
489695,12,2009-12-02 10:48:00,1.65,16202.0
489695,3,2009-12-02 10:48:00,4.95,16202.0
489695,3,2009-12-02 10:48:00,5.95,16202.0
489695,3,2009-12-02 10:48:00,5.95,16202.0
489695,4,2009-12-02 10:48:00,9.95,16202.0
489695,8,2009-12-02 10:48:00,4.95,16202.0
489695,12,2009-12-02 10:48:00,0.85,16202.0
489695,12,2009-12-02 10:48:00,1.25,16202.0
489695,4,2009-12-02 10:48:00,3.75,16202.0
489695,24,2009-12-02 10:48:00,1.25,16202.0
489695,6,2009-12-02 10:48:00,2.95,16202.0
489695,2,2009-12-02 10:48:00,6.75,16202.0
489695,24,2009-12-02 10:48:00,1.25,16202.0
489733,24,2009-12-02 11:20:00,2.75,15311.0
489733,24,2009-12-02 11:20:00,4.25,15311.0
489743,2,2009-12-02 11:24:00,7.95,16550.0
489743,24,2009-12-02 11:24:00,0.55,16550.0
489743,24,2009-12-02 11:24:00,0.55,16550.0
489743,24,2009-12-02 11:24:00,0.55,16550.0
489743,24,2009-12-02 11:24:00,0.55,16550.0
489743,10,2009-12-02 11:24:00,1.25,16550.0
489743,10,2009-12-02 11:24:00,1.25,16550.0
489743,8,2009-12-02 11:24:00,1.25,16550.0
489743,12,2009-12-02 11:24:00,1.65,16550.0
489743,8,2009-12-02 11:24:00,0.85,16550.0
489743,8,2009-12-02 11:24:00,1.69,16550.0
489743,25,2009-12-02 11:24:00,1.65,16550.0
489743,3,2009-12-02 11:24:00,1.65,16550.0
489743,4,2009-12-02 11:24:00,2.55,16550.0
489743,4,2009-12-02 11:24:00,2.55,16550.0
489743,12,2009-12-02 11:24:00,3.75,16550.0
489743,6,2009-12-02 11:24:00,3.75,16550.0
489743,12,2009-12-02 11:24:00,3.75,16550.0
489743,18,2009-12-02 11:24:00,3.75,16550.0
489743,24,2009-12-02 11:24:00,1.25,16550.0
489743,6,2009-12-02 11:24:00,1.95,16550.0
489743,6,2009-12-02 11:24:00,3.75,16550.0
489743,6,2009-12-02 11:24:00,1.25,16550.0
489743,1,2009-12-02 11:24:00,2.95,16550.0
489743,8,2009-12-02 11:24:00,1.25,16550.0
489743,6,2009-12-02 11:24:00,1.65,16550.0
489743,3,2009-12-02 11:24:00,1.45,16550.0
489743,3,2009-12-02 11:24:00,3.75,16550.0
489743,6,2009-12-02 11:24:00,1.25,16550.0
489743,4,2009-12-02 11:24:00,1.95,16550.0
489743,4,2009-12-02 11:24:00,1.95,16550.0
489743,1,2009-12-02 11:24:00,2.1,16550.0
489743,4,2009-12-02 11:24:00,3.25,16550.0
489764,6,2009-12-02 11:31:00,2.55,14425.0
489764,6,2009-12-02 11:31:00,2.55,14425.0
489764,3,2009-12-02 11:31:00,4.95,14425.0
489764,4,2009-12-02 11:31:00,3.95,14425.0
489764,3,2009-12-02 11:31:00,5.95,14425.0
489764,3,2009-12-02 11:31:00,5.95,14425.0
489764,4,2009-12-02 11:31:00,4.95,14425.0
489764,4,2009-12-02 11:31:00,4.95,14425.0
489764,3,2009-12-02 11:31:00,4.95,14425.0
489764,8,2009-12-02 11:31:00,1.65,14425.0
489764,8,2009-12-02 11:31:00,1.65,14425.0
489764,6,2009-12-02 11:31:00,2.55,14425.0
489764,12,2009-12-02 11:31:00,1.25,14425.0
489764,12,2009-12-02 11:31:00,1.25,14425.0
489783,10,2009-12-02 11:47:00,1.25,13269.0
489783,20,2009-12-02 11:47:00,1.25,13269.0
489783,10,2009-12-02 11:47:00,1.25,13269.0
489783,10,2009-12-02 11:47:00,1.25,13269.0
489783,6,2009-12-02 11:47:00,1.95,13269.0
489783,48,2009-12-02 11:47:00,1.45,13269.0
489783,48,2009-12-02 11:47:00,0.38,13269.0
489784,12,2009-12-02 11:48:00,0.85,13269.0
489784,12,2009-12-02 11:48:00,0.85,13269.0
489784,12,2009-12-02 11:48:00,0.85,13269.0
489784,12,2009-12-02 11:48:00,0.85,13269.0
489787,1,2009-12-02 11:53:00,2.55,15542.0
489787,1,2009-12-02 11:53:00,0.29,15542.0
489787,1,2009-12-02 11:53:00,2.55,15542.0
489787,1,2009-12-02 11:53:00,4.95,15542.0
489787,1,2009-12-02 11:53:00,1.25,15542.0
489787,1,2009-12-02 11:53:00,4.95,15542.0
489787,2,2009-12-02 11:53:00,2.1,15542.0
489787,1,2009-12-02 11:53:00,5.95,15542.0
489787,1,2009-12-02 11:53:00,1.25,15542.0
489787,1,2009-12-02 11:53:00,10.95,15542.0
489787,1,2009-12-02 11:53:00,2.95,15542.0
489787,1,2009-12-02 11:53:00,2.95,15542.0
489787,1,2009-12-02 11:53:00,2.95,15542.0
489787,1,2009-12-02 11:53:00,2.95,15542.0
489787,1,2009-12-02 11:53:00,2.55,15542.0
489787,2,2009-12-02 11:53:00,1.95,15542.0
489787,1,2009-12-02 11:53:00,3.75,15542.0
489787,2,2009-12-02 11:53:00,3.75,15542.0
489787,2,2009-12-02 11:53:00,0.29,15542.0
489787,12,2009-12-02 11:53:00,1.25,15542.0
489787,2,2009-12-02 11:53:00,0.29,15542.0
489787,2,2009-12-02 11:53:00,0.29,15542.0
489787,1,2009-12-02 11:53:00,4.25,15542.0
489787,1,2009-12-02 11:53:00,0.29,15542.0
489787,1,2009-12-02 11:53:00,0.29,15542.0
489787,1,2009-12-02 11:53:00,2.1,15542.0
489787,1,2009-12-02 11:53:00,1.65,15542.0
489787,1,2009-12-02 11:53:00,7.95,15542.0
489787,1,2009-12-02 11:53:00,1.65,15542.0
489787,2,2009-12-02 11:53:00,1.95,15542.0
489787,6,2009-12-02 11:53:00,1.69,15542.0
489787,1,2009-12-02 11:53:00,1.25,15542.0
489787,1,2009-12-02 11:53:00,3.75,15542.0
489787,1,2009-12-02 11:53:00,3.75,15542.0
489787,1,2009-12-02 11:53:00,1.65,15542.0
489787,1,2009-12-02 11:53:00,1.95,15542.0
489787,1,2009-12-02 11:53:00,2.25,15542.0
489787,1,2009-12-02 11:53:00,6.75,15542.0
489787,2,2009-12-02 11:53:00,1.95,15542.0
489787,2,2009-12-02 11:53:00,2.1,15542.0
489787,1,2009-12-02 11:53:00,2.25,15542.0
489787,1,2009-12-02 11:53:00,3.75,15542.0
489787,1,2009-12-02 11:53:00,9.95,15542.0
489787,9,2009-12-02 11:53:00,1.49,15542.0
489787,1,2009-12-02 11:53:00,3.75,15542.0
489787,2,2009-12-02 11:53:00,0.29,15542.0
489787,2,2009-12-02 11:53:00,1.65,15542.0
489787,1,2009-12-02 11:53:00,2.95,15542.0
489787,1,2009-12-02 11:53:00,2.95,15542.0
489787,1,2009-12-02 11:53:00,2.55,15542.0
489787,2,2009-12-02 11:53:00,2.55,15542.0
489787,3,2009-12-02 11:53:00,0.85,15542.0
489787,1,2009-12-02 11:53:00,5.95,15542.0
489787,1,2009-12-02 11:53:00,5.95,15542.0
489787,1,2009-12-02 11:53:00,12.75,15542.0
489787,2,2009-12-02 11:53:00,14.95,15542.0
489787,1,2009-12-02 11:53:00,2.95,15542.0
489787,1,2009-12-02 11:53:00,2.95,15542.0
489787,1,2009-12-02 11:53:00,2.95,15542.0
489787,1,2009-12-02 11:53:00,9.95,15542.0
489787,2,2009-12-02 11:53:00,0.85,15542.0
489787,4,2009-12-02 11:53:00,1.65,15542.0
489787,2,2009-12-02 11:53:00,0.85,15542.0
489787,1,2009-12-02 11:53:00,1.65,15542.0
489787,1,2009-12-02 11:53:00,2.95,15542.0
489787,2,2009-12-02 11:53:00,1.95,15542.0
